ExpenseID,Date,DepartmentID,ExpenseCategory,Vendor,CostCenter,ExpenseAmount,BudgetCategory,IsPlanned
EXP-2024-1261,2024-10-17,D03,Rent & Utilities,British Gas Business,CC-OPS,13270.67,Fixed,True
EXP-2024-1262,2024-10-21,D04,Rent & Utilities,Vodafone Business,CC-FIN,5395.3,Fixed,True
EXP-2024-1263,2024-10-08,D05,Rent & Utilities,Vodafone Business,CC-HR,1935.31,Fixed,True
EXP-2024-1264,2024-10-10,D06,Rent & Utilities,E.ON Energy,CC-IT,3574.89,Fixed,True
EXP-2024-1265,2024-10-18,D01,Marketing & Advertising,Mailchimp,CC-SALES,5173.06,Discretionary,True
EXP-2024-1266,2024-10-29,D02,Marketing & Advertising,TradeShow Expo,CC-MKTG,13893.98,Discretionary,True
EXP-2024-1267,2024-10-30,D02,Marketing & Advertising,Mailchimp,CC-MKTG,25962.94,Discretionary,True
EXP-2024-1268,2024-10-30,D02,Marketing & Advertising,TradeShow Expo,CC-MKTG,14004.16,Discretionary,False
EXP-2024-1269,2024-10-04,D04,Marketing & Advertising,LinkedIn Business,CC-FIN,1533.95,Discretionary,False
EXP-2024-1270,2024-10-25,D06,Marketing & Advertising,TradeShow Expo,CC-IT,2868.16,Discretionary,True
EXP-2024-1271,2024-10-29,D01,Travel & Entertainment,Booking.com for Business,CC-SALES,3558.12,Discretionary,True
EXP-2024-1272,2024-10-25,D01,Travel & Entertainment,Marriott Business,CC-SALES,5685.88,Discretionary,True
EXP-2024-1273,2024-10-25,D01,Travel & Entertainment,Hertz Corporate,CC-SALES,2894.1,Discretionary,True
EXP-2024-1274,2024-10-08,D01,Travel & Entertainment,Uber for Business,CC-SALES,4617.43,Discretionary,True
EXP-2024-1275,2024-10-03,D02,Travel & Entertainment,Hertz Corporate,CC-MKTG,1807.33,Discretionary,True
EXP-2024-1276,2024-10-28,D02,Travel & Entertainment,Marriott Business,CC-MKTG,2818.7,Discretionary,True
EXP-2024-1277,2024-10-28,D03,Travel & Entertainment,Booking.com for Business,CC-OPS,2693.77,Discretionary,True
EXP-2024-1278,2024-10-07,D03,Travel & Entertainment,Booking.com for Business,CC-OPS,2287.36,Discretionary,True
EXP-2024-1279,2024-10-08,D06,Travel & Entertainment,Expedia Business Travel,CC-IT,2057.99,Discretionary,False
EXP-2024-1280,2024-10-03,D01,Software & Tools,Zoom Video Communications,CC-SALES,3824.14,Variable,True
EXP-2024-1281,2024-10-28,D01,Software & Tools,Salesforce Europe,CC-SALES,3689.63,Variable,False
EXP-2024-1282,2024-10-15,D02,Software & Tools,Slack Technologies,CC-MKTG,3637.17,Variable,True
EXP-2024-1283,2024-10-24,D02,Software & Tools,Salesforce Europe,CC-MKTG,3454.16,Variable,True
EXP-2024-1284,2024-10-31,D03,Software & Tools,Atlassian,CC-OPS,1657.88,Variable,True
EXP-2024-1285,2024-10-21,D03,Software & Tools,Zoom Video Communications,CC-OPS,1938.84,Variable,True
EXP-2024-1286,2024-10-15,D04,Software & Tools,Zoom Video Communications,CC-FIN,3381.22,Variable,True
EXP-2024-1287,2024-10-08,D04,Software & Tools,Adobe Creative Cloud,CC-FIN,3469.42,Variable,True
EXP-2024-1288,2024-10-02,D05,Software & Tools,Slack Technologies,CC-HR,1888.87,Variable,False
EXP-2024-1289,2024-10-31,D05,Software & Tools,Slack Technologies,CC-HR,1668.18,Variable,True
EXP-2024-1290,2024-10-29,D06,Software & Tools,Microsoft Licensing,CC-IT,4135.34,Variable,True
EXP-2024-1291,2024-10-14,D06,Software & Tools,SAP Business One,CC-IT,6704.18,Variable,True
EXP-2024-1292,2024-10-29,D01,Professional Services,Grant Thornton,CC-SALES,1652.34,Variable,True
EXP-2024-1293,2024-10-03,D02,Professional Services,KPMG Advisory,CC-MKTG,2402.89,Variable,True
EXP-2024-1294,2024-10-31,D03,Professional Services,BDO Advisory,CC-OPS,4952.6,Variable,True
EXP-2024-1295,2024-10-11,D04,Professional Services,BDO Advisory,CC-FIN,10267.54,Variable,True
EXP-2024-1296,2024-10-29,D05,Professional Services,EY Tax Services,CC-HR,2301.49,Variable,True
EXP-2024-1297,2024-10-03,D06,Professional Services,BDO Advisory,CC-IT,3258.67,Variable,False
EXP-2024-1298,2024-10-23,D01,Equipment & Maintenance,Hilti Tools,CC-SALES,1427.3,Variable,False
EXP-2024-1299,2024-10-03,D02,Equipment & Maintenance,Konica Minolta,CC-MKTG,864.81,Variable,True
EXP-2024-1300,2024-10-31,D03,Equipment & Maintenance,Ricoh Service,CC-OPS,17312.48,Variable,True
EXP-2024-1301,2024-10-30,D04,Equipment & Maintenance,Kärcher Professional,CC-FIN,1117.39,Variable,True
EXP-2024-1302,2024-10-28,D05,Equipment & Maintenance,Hilti Tools,CC-HR,1302.34,Variable,True
EXP-2024-1303,2024-10-10,D06,Equipment & Maintenance,Kärcher Professional,CC-IT,3678.31,Variable,True
EXP-2024-1304,2024-10-29,D01,Office Supplies,Office Depot Europe,CC-SALES,771.29,Variable,True
EXP-2024-1305,2024-10-25,D01,Office Supplies,Amazon Business,CC-SALES,1270.0,Variable,True
EXP-2024-1306,2024-10-16,D02,Office Supplies,Viking Direct,CC-MKTG,754.59,Variable,True
EXP-2024-1307,2024-10-07,D02,Office Supplies,Staples Business,CC-MKTG,1344.4,Variable,True
EXP-2024-1308,2024-10-01,D03,Office Supplies,Office Depot Europe,CC-OPS,1787.55,Variable,True
EXP-2024-1309,2024-10-21,D03,Office Supplies,Amazon Business,CC-OPS,2423.77,Variable,True
EXP-2024-1310,2024-10-21,D04,Office Supplies,Amazon Business,CC-FIN,593.2,Variable,True
EXP-2024-1311,2024-10-22,D04,Office Supplies,Viking Direct,CC-FIN,584.14,Variable,False
EXP-2024-1312,2024-10-04,D05,Office Supplies,Viking Direct,CC-HR,535.15,Variable,True
EXP-2024-1313,2024-10-10,D05,Office Supplies,Office Depot Europe,CC-HR,863.15,Variable,True
EXP-2024-1314,2024-10-30,D06,Office Supplies,Amazon Business,CC-IT,849.57,Variable,True
EXP-2024-1315,2024-10-29,D06,Office Supplies,Staples Business,CC-IT,417.35,Variable,True
EXP-2024-1316,2024-10-03,D01,Training & Development,Coursera for Business,CC-SALES,2986.72,Discretionary,False
EXP-2024-1317,2024-10-28,D02,Training & Development,Udemy Business,CC-MKTG,1812.91,Discretionary,True
EXP-2024-1318,2024-10-07,D03,Training & Development,Udemy Business,CC-OPS,2671.04,Discretionary,True
EXP-2024-1319,2024-10-24,D04,Training & Development,LinkedIn Learning,CC-FIN,1348.43,Discretionary,True
EXP-2024-1320,2024-10-23,D05,Training & Development,CIPD Training,CC-HR,3439.63,Discretionary,True
EXP-2024-1321,2024-10-10,D06,Training & Development,CIPD Training,CC-IT,1667.05,Discretionary,False
EXP-2024-1322,2024-10-30,D01,Other, miscellaneous,CC-SALES,2372.73,Variable,True
EXP-2024-1323,2024-10-16,D02,Other,DHL Supply Chain,CC-MKTG,1350.65,Variable,True
EXP-2024-1324,2024-10-10,D03,Other,Waste Management UK,CC-OPS,5398.4,Variable,False
EXP-2024-1325,2024-10-04,D04,Other,DHL Supply Chain,CC-FIN,1116.1,Variable,True
EXP-2024-1326,2024-10-11,D05,Other,DHL Supply Chain,CC-HR,1534.07,Variable,False
EXP-2024-1327,2024-10-10,D06,Other,Iron Mountain Storage,CC-IT,5066.45,Variable,False
EXP-2024-1328,2024-11-18,D01,Salaries & Benefits,HealthShield Insurance,CC-SALES,125371.91,Fixed,True
EXP-2024-1329,2024-11-04,D02,Salaries & Benefits,HealthShield Insurance,CC-MKTG,41162.15,Fixed,True
EXP-2024-1330,2024-11-19,D03,Salaries & Benefits,HealthShield Insurance,CC-OPS,106604.2,Fixed,True
EXP-2024-1331,2024-11-27,D04,Salaries & Benefits,BenefitHub,CC-FIN,32480.74,Fixed,True
EXP-2024-1332,2024-11-27,D05,Salaries & Benefits,PensionPlus Ltd,CC-HR,12807.14,Fixed,True
EXP-2024-1333,2024-11-26,D06,Salaries & Benefits,HealthShield Insurance,CC-IT,54449.43,Fixed,True
EXP-2024-1334,2024-11-05,D01,Rent & Utilities,Vodafone Business,CC-SALES,7015.17,Fixed,True
EXP-2024-1335,2024-11-28,D02,Rent & Utilities,Vodafone Business,CC-MKTG,7191.07,Fixed,True
EXP-2024-1336,2024-11-15,D03,Rent & Utilities,E.ON Energy,CC-OPS,26071.51,Fixed,True
EXP-2024-1337,2024-11-27,D04,Rent & Utilities,Severn Trent Water,CC-FIN,6644.05,Fixed,True
EXP-2024-1338,2024-11-22,D05,Rent & Utilities,E.ON Energy,CC-HR,2077.7,Fixed,True
EXP-2024-1339,2024-11-01,D06,Rent & Utilities,BT Business,CC-IT,5168.5,Fixed,True
EXP-2024-1340,2024-11-27,D01,Marketing & Advertising,TradeShow Expo,CC-SALES,14458.79,Discretionary,False
EXP-2024-1341,2024-11-19,D02,Marketing & Advertising,Meta for Business,CC-MKTG,40682.25,Discretionary,True
EXP-2024-1342,2024-11-25,D02,Marketing & Advertising,Mailchimp,CC-MKTG,26741.82,Discretionary,True
EXP-2024-1343,2024-11-29,D03,Marketing & Advertising,Eventbrite Corporate,CC-OPS,1886.51,Discretionary,True
EXP-2024-1344,2024-11-06,D05,Marketing & Advertising,HubSpot Europe,CC-HR,2779.85,Discretionary,True
EXP-2024-1345,2024-11-05,D01,Travel & Entertainment,Hertz Corporate,CC-SALES,46495.48,Discretionary,True
EXP-2024-1346,2024-11-05,D03,Travel & Entertainment,Booking.com for Business,CC-OPS,5462.8,Discretionary,True
EXP-2024-1347,2024-11-28,D05,Travel & Entertainment,Marriott Business,CC-HR,2031.1,Discretionary,True
EXP-2024-1348,2024-11-28,D05,Travel & Entertainment,Uber for Business,CC-HR,1449.94,Discretionary,True
EXP-2024-1349,2024-11-25,D01,Software & Tools,Adobe Creative Cloud,CC-SALES,7212.42,Variable,True
EXP-2024-1350,2024-11-25,D02,Software & Tools,Zoom Video Communications,CC-MKTG,8773.92,Variable,True
EXP-2024-1351,2024-11-07,D03,Software & Tools,SAP Business One,CC-OPS,4073.96,Variable,True
EXP-2024-1352,2024-11-25,D04,Software & Tools,Salesforce Europe,CC-FIN,4560.9,Variable,True
EXP-2024-1353,2024-11-06,D05,Software & Tools,Adobe Creative Cloud,CC-HR,4168.63,Variable,True
EXP-2024-1354,2024-11-18,D06,Software & Tools,SAP Business One,CC-IT,7607.25,Variable,False
EXP-2024-1355,2024-11-26,D01,Office Supplies,Viking Direct,CC-SALES,964.78,Variable,True
EXP-2024-1356,2024-11-20,D01,Office Supplies,Viking Direct,CC-SALES,983.13,Variable,True
EXP-2024-1357,2024-11-01,D02,Office Supplies,Viking Direct,CC-MKTG,1277.67,Variable,True
EXP-2024-1358,2024-11-13,D02,Office Supplies,Office Depot Europe,CC-MKTG,1636.76,Variable,True
EXP-2024-1359,2024-11-20,D03,Office Supplies,Staples Business,CC-OPS,1241.64,Variable,True
EXP-2024-1360,2024-11-27,D03,Office Supplies,Office Depot Europe,CC-OPS,2028.98,Variable,True
EXP-2024-1361,2024-11-18,D04,Office Supplies,Amazon Business,CC-FIN,1086.2,Variable,True
EXP-2024-1362,2024-11-15,D04,Office Supplies,Staples Business,CC-FIN,1279.83,Variable,True
EXP-2024-1363,2024-11-15,D05,Office Supplies,Amazon Business,CC-HR,417.24,Variable,True
EXP-2024-1364,2024-11-25,D05,Office Supplies,Staples Business,CC-HR,596.76,Variable,True
EXP-2024-1365,2024-11-05,D06,Office Supplies,Office Depot Europe,CC-IT,604.17,Variable,False
EXP-2024-1366,2024-11-22,D06,Office Supplies,Viking Direct,CC-IT,823.12,Variable,True
EXP-2024-1367,2024-11-04,D01,Training & Development,Udemy Business,CC-SALES,2382.5,Discretionary,True
EXP-2024-1368,2024-11-25,D02,Training & Development,Udemy Business,CC-MKTG,1824.55,Discretionary,False
EXP-2024-1369,2024-11-04,D03,Training & Development,Udemy Business,CC-OPS,3352.24,Discretionary,True
EXP-2024-1370,2024-11-11,D04,Training & Development,FranklinCovey Europe,CC-FIN,1551.88,Discretionary,False
EXP-2024-1371,2024-11-18,D05,Training & Development,CIPD Training,CC-HR,2770.91,Discretionary,False
EXP-2024-1372,2024-11-20,D06,Training & Development,FranklinCovey Europe,CC-IT,1139.31,Discretionary,True
EXP-2024-1373,2024-12-16,D01,Salaries & Benefits,BenefitHub,CC-SALES,77357.63,Fixed,True
EXP-2024-1374,2024-12-27,D02,Salaries & Benefits,HMRC PAYE,CC-MKTG,23148.9,Fixed,True
EXP-2024-1375,2024-12-19,D03,Salaries & Benefits,BenefitHub,CC-OPS,120618.88,Fixed,True
EXP-2024-1376,2024-12-06,D04,Salaries & Benefits,HealthShield Insurance,CC-FIN,25704.99,Fixed,True
EXP-2024-1377,2024-12-23,D05,Salaries & Benefits,Apex Payroll Services,CC-HR,21124.19,Fixed,True
EXP-2024-1378,2024-12-04,D06,Salaries & Benefits,BenefitHub,CC-IT,54012.91,Fixed,True
EXP-2024-1379,2024-12-27,D01,Rent & Utilities,BT Business,CC-SALES,5403.06,Fixed,True
EXP-2024-1380,2024-12-31,D01,Rent & Utilities,Severn Trent Water,CC-SALES,3834.36,Fixed,True
EXP-2024-1381,2024-12-04,D02,Rent & Utilities,Severn Trent Water,CC-MKTG,2544.88,Fixed,True
EXP-2024-1382,2024-12-25,D02,Rent & Utilities,Vodafone Business,CC-MKTG,4856.43,Fixed,True
EXP-2024-1383,2024-12-02,D03,Rent & Utilities,Severn Trent Water,CC-OPS,8920.94,Fixed,True
EXP-2024-1384,2024-12-05,D03,Rent & Utilities,Regus Office Solutions,CC-OPS,8011.83,Fixed,True
EXP-2024-1385,2024-12-26,D04,Rent & Utilities,E.ON Energy,CC-FIN,3422.24,Fixed,True
EXP-2024-1386,2024-12-05,D04,Rent & Utilities,Regus Office Solutions,CC-FIN,3119.65,Fixed,True
EXP-2024-1387,2024-12-13,D05,Rent & Utilities,Severn Trent Water,CC-HR,1326.1,Fixed,True
EXP-2024-1388,2024-12-11,D05,Rent & Utilities,E.ON Energy,CC-HR,1374.41,Fixed,True
EXP-2024-1389,2024-12-30,D06,Rent & Utilities,BT Business,CC-IT,2732.97,Fixed,True
EXP-2024-1390,2024-12-31,D06,Rent & Utilities,Vodafone Business,CC-IT,2182.92,Fixed,True
EXP-2024-1391,2024-12-05,D01,Marketing & Advertising,LinkedIn Business,CC-SALES,8174.06,Discretionary,True
EXP-2024-1392,2024-12-27,D02,Marketing & Advertising,LinkedIn Business,CC-MKTG,29435.6,Discretionary,False
EXP-2024-1393,2024-12-19,D02,Marketing & Advertising,Meta for Business,CC-MKTG,19172.57,Discretionary,False
EXP-2024-1394,2024-12-18,D02,Marketing & Advertising,HubSpot Europe,CC-MKTG,16869.3,Discretionary,True
EXP-2024-1395,2024-12-13,D02,Marketing & Advertising,Google Ads,CC-MKTG,17326.51,Discretionary,True
EXP-2024-1396,2024-12-05,D03,Marketing & Advertising,TradeShow Expo,CC-OPS,1431.81,Discretionary,True
EXP-2024-1397,2024-12-05,D01,Travel & Entertainment,Marriott Business,CC-SALES,11547.08,Discretionary,True
EXP-2024-1398,2024-12-26,D01,Travel & Entertainment,Expedia Business Travel,CC-SALES,6266.36,Discretionary,False
EXP-2024-1399,2024-12-17,D02,Travel & Entertainment,Uber for Business,CC-MKTG,3236.7,Discretionary,True
EXP-2024-1400,2024-12-12,D02,Travel & Entertainment,Booking.com for Business,CC-MKTG,2508.07,Discretionary,True
EXP-2024-1401,2024-12-24,D05,Travel & Entertainment,Uber for Business,CC-HR,972.67,Discretionary,True
EXP-2024-1402,2024-12-19,D01,Software & Tools,Slack Technologies,CC-SALES,2344.28,Variable,False
EXP-2024-1403,2024-12-16,D01,Software & Tools,SAP Business One,CC-SALES,1801.96,Variable,True
EXP-2024-1404,2024-12-31,D02,Software & Tools,Zoom Video Communications,CC-MKTG,3430.31,Variable,True
EXP-2024-1405,2024-12-17,D02,Software & Tools,Zoom Video Communications,CC-MKTG,2545.53,Variable,True
EXP-2024-1406,2024-12-17,D03,Software & Tools,Atlassian,CC-OPS,2658.29,Variable,True
EXP-2024-1407,2024-12-16,D03,Software & Tools,Microsoft Licensing,CC-OPS,1952.48,Variable,True
EXP-2024-1408,2024-12-03,D04,Software & Tools,Zoom Video Communications,CC-FIN,3430.88,Variable,False
EXP-2024-1409,2024-12-10,D04,Software & Tools,Zoom Video Communications,CC-FIN,3182.48,Variable,True
EXP-2024-1410,2024-12-25,D05,Software & Tools,Slack Technologies,CC-HR,1230.92,Variable,True
EXP-2024-1411,2024-12-16,D05,Software & Tools,Microsoft Licensing,CC-HR,1868.93,Variable,True
EXP-2024-1412,2024-12-31,D06,Software & Tools,Slack Technologies,CC-IT,6825.55,Variable,True
EXP-2024-1413,2024-12-23,D06,Software & Tools,Atlassian,CC-IT,4805.24,Variable,True
EXP-2024-1414,2024-12-16,D01,Professional Services,BDO Advisory,CC-SALES,1588.75,Variable,True
EXP-2024-1415,2024-12-10,D02,Professional Services,Grant Thornton,CC-MKTG,1902.49,Variable,True
EXP-2024-1416,2024-12-03,D03,Professional Services,BDO Advisory,CC-OPS,5689.67,Variable,True
EXP-2024-1417,2024-12-09,D04,Professional Services,KPMG Advisory,CC-FIN,10396.34,Variable,False
EXP-2024-1418,2024-12-09,D05,Professional Services,PwC Legal,CC-HR,2740.28,Variable,True
EXP-2024-1419,2024-12-30,D06,Professional Services,Deloitte Consulting,CC-IT,3087.26,Variable,True
EXP-2024-1420,2024-12-09,D01,Equipment & Maintenance,Konica Minolta,CC-SALES,466.34,Variable,True
EXP-2024-1421,2024-12-02,D01,Equipment & Maintenance,Konica Minolta,CC-SALES,510.36,Variable,True
EXP-2024-1422,2024-12-27,D02,Equipment & Maintenance,Hilti Tools,CC-MKTG,897.38,Variable,False
EXP-2024-1423,2024-12-13,D02,Equipment & Maintenance,Kärcher Professional,CC-MKTG,821.59,Variable,True
EXP-2024-1424,2024-12-19,D03,Equipment & Maintenance,Kärcher Professional,CC-OPS,8760.24,Variable,True
EXP-2024-1425,2024-12-27,D03,Equipment & Maintenance,Konica Minolta,CC-OPS,9885.28,Variable,True
EXP-2024-1426,2024-12-16,D04,Equipment & Maintenance,Caterpillar Equipment,CC-FIN,415.31,Variable,True
EXP-2024-1427,2024-12-23,D04,Equipment & Maintenance,Konica Minolta,CC-FIN,878.85,Variable,False
EXP-2024-1428,2024-12-10,D05,Equipment & Maintenance,Siemens Maintenance,CC-HR,633.73,Variable,True
EXP-2024-1429,2024-12-31,D05,Equipment & Maintenance,Siemens Maintenance,CC-HR,585.81,Variable,True
EXP-2024-1430,2024-12-20,D06,Equipment & Maintenance,Caterpillar Equipment,CC-IT,1754.04,Variable,True
EXP-2024-1431,2024-12-04,D06,Equipment & Maintenance,Konica Minolta,CC-IT,3329.3,Variable,True
EXP-2024-1432,2024-12-24,D01,Office Supplies,Office Depot Europe,CC-SALES,1880.25,Variable,True
EXP-2024-1433,2024-12-06,D02,Office Supplies,Amazon Business,CC-MKTG,2628.8,Variable,True
EXP-2024-1434,2024-12-27,D03,Office Supplies,Viking Direct,CC-OPS,4029.09,Variable,True
EXP-2024-1435,2024-12-04,D04,Office Supplies,Staples Business,CC-FIN,1182.95,Variable,True
EXP-2024-1436,2024-12-09,D05,Office Supplies,Office Depot Europe,CC-HR,1140.07,Variable,True
EXP-2024-1437,2024-12-02,D06,Office Supplies,Amazon Business,CC-IT,811.48,Variable,True
EXP-2024-1438,2024-12-05,D01,Other,FedEx Express,CC-SALES,1131.83,Variable,True
EXP-2024-1439,2024-12-31,D01,Other,Waste Management UK,CC-SALES,1091.71,Variable,False
EXP-2024-1440,2024-12-30,D02,Other,DHL Supply Chain,CC-MKTG,851.81,Variable,True
EXP-2024-1441,2024-12-23,D02,Other,FedEx Express,CC-MKTG,718.69,Variable,False
EXP-2024-1442,2024-12-02,D03,Other,Iron Mountain Storage,CC-OPS,1824.54,Variable,True
EXP-2024-1443,2024-12-27,D03,Other,Waste Management UK,CC-OPS,2062.27,Variable,False
EXP-2024-1444,2024-12-20,D04,Other,Iron Mountain Storage,CC-FIN,720.31,Variable,True
EXP-2024-1445,2024-12-25,D04,Other,Waste Management UK,CC-FIN,720.7,Variable,True
EXP-2024-1446,2024-12-23,D05,Other,Waste Management UK,CC-HR,501.14,Variable,True
EXP-2024-1447,2024-12-09,D05,Other,Iron Mountain Storage,CC-HR,441.58,Variable,True
EXP-2024-1448,2024-12-30,D06,Other,Waste Management UK,CC-IT,596.75,Variable,True
EXP-2024-1449,2024-12-13,D06,Other,FedEx Express,CC-IT,1098.09,Variable,True
